Date,Latitude,Longitude
9/6/09 20:00,41.89654059,-87.76377505
9/6/09 20:00,41.73696549,-87.56559492
9/6/09 19:40,41.91619609,-87.66948296
9/6/09 19:30,41.89475498,-87.71614927
9/6/09 19:30,41.81483374,-87.60463603
9/6/09 18:30,41.87406713,-87.66674304
9/6/09 17:30,41.74059233,-87.7217755
9/6/09 17:00,41.79452875,-87.7316339
9/6/09 17:00,41.9634258,-87.68079566
9/6/09 15:58,41.79542644,-87.70503422
9/6/09 15:00,42.00227021,-87.69747365
9/6/09 15:00,41.93344202,-87.74682046
9/6/09 13:00,41.86601528,-87.65778064
9/6/09 12:00,41.90064767,-87.75098127
9/6/09 10:00,41.72195923,-87.59827229
9/6/09 9:30,41.89383998,-87.7023003
9/6/09 9:00,41.99950923,-87.69890282
9/6/09 7:32,41.86526426,-87.73356669
9/6/09 6:00,41.77903186,-87.68378297
9/6/09 4:55,41.90887249,-87.6522739
9/6/09 4:00,41.808178,-87.68946744
9/6/09 3:28,41.67322579,-87.63439418
9/6/09 3:00,41.77930841,-87.66313138
9/6/09 2:42,41.89670279,-87.74854515
9/6/09 2:00,41.9306976,-87.74947322
9/6/09 1:00,41.94683412,-87.79740712
9/6/09 1:00,41.68063126,-87.62652037
9/6/09 0:06,41.85797486,-87.70772242
9/6/09 0:01,41.89902671,-87.71289778
9/6/09 0:00,41.90659099,-87.65071115
9/6/09 0:00,41.92559976,-87.79515956
9/5/09 22:00,41.77071158,-87.62845403
9/5/09 21:30,41.96844217,-87.71960105
9/5/09 21:00,41.92296427,-87.71029216
9/5/09 21:00,41.7717848,-87.62848627
9/5/09 20:30,41.90320854,-87.72617344
9/5/09 19:51,41.75464162,-87.74138516
9/5/09 19:00,41.8755561,-87.62617222
9/5/09 18:41,41.85421338,-87.66879555
9/5/09 18:00,41.79908605,-87.66730063
9/5/09 18:00,41.77588584,-87.6739638
9/5/09 18:00,41.92193464,-87.78554113
9/5/09 17:00,41.81765067,-87.66533641
9/5/09 16:45,41.73597614,-87.58577626
9/5/09 15:30,41.95918394,-87.70803865
9/5/09 15:00,41.97894685,-87.65519812
9/5/09 14:30,41.81765067,-87.66533641
9/5/09 12:00,41.92695441,-87.63902146
9/5/09 12:00,41.81593864,-87.67014149
9/5/09 12:00,41.90040204,-87.68710923
9/5/09 12:00,41.92070797,-87.7271099
9/5/09 10:30,41.87920065,-87.65486205
9/5/09 9:00,41.76836668,-87.66403341
9/5/09 9:00,41.92104925,-87.72315297
9/5/09 9:00,41.91949812,-87.67580903
9/5/09 8:30,41.87490905,-87.67664813
9/5/09 7:30,41.93315479,-87.70147558
9/5/09 7:00,41.83439259,-87.63294069
9/5/09 7:00,41.73615438,-87.62785377
9/5/09 6:00,41.75667668,-87.61594857
9/5/09 6:00,41.89756829,-87.71623605
9/5/09 5:45,41.77202619,-87.70159305
9/5/09 4:00,41.8586355,-87.7348804
9/5/09 4:00,41.93418828,-87.69631275
9/5/09 3:00,41.75587679,-87.65179748
9/5/09 1:30,41.90303369,-87.76826503
9/5/09 1:20,41.97949564,-87.71140744
9/5/09 1:00,41.93426079,-87.77227844
9/5/09 0:01,41.91659234,-87.71336698
9/4/09 23:00,41.67561612,-87.66061002
9/4/09 22:30,41.67846378,-87.64058249
9/4/09 22:00,41.79462615,-87.71381768
9/4/09 22:00,41.96744379,-87.65113559
9/4/09 22:00,42.0114082,-87.6808206
9/4/09 21:45,41.90753248,-87.69463078
9/4/09 21:30,41.74744291,-87.62270248
9/4/09 21:00,41.74512531,-87.60365125
9/4/09 21:00,41.94153082,-87.75797903
9/4/09 20:30,41.86009276,-87.71265756
9/4/09 20:00,41.92675581,-87.63930657
9/4/09 20:00,41.98384291,-87.77502486
9/4/09 19:30,41.92046411,-87.73292512
9/4/09 18:00,41.93793875,-87.65681992
9/4/09 18:00,41.73798932,-87.60136877
9/4/09 17:00,42.00205873,-87.81234836
9/4/09 16:30,41.93812825,-87.65871076
9/4/09 14:00,41.99232018,-87.69655742
9/4/09 13:30,41.92908233,-87.65994898
9/4/09 12:00,41.86003937,-87.64547981
9/4/09 10:00,41.79505787,-87.64640245
9/4/09 9:00,41.91597422,-87.66955507
9/4/09 8:45,41.87347034,-87.64146952
9/4/09 8:33,41.8671771,-87.72627218
9/4/09 8:30,41.78646632,-87.59649087
9/4/09 8:00,41.68066712,-87.61680075
9/4/09 4:30,41.80330687,-87.58570198
9/4/09 4:00,41.69466341,-87.62302013
9/4/09 2:00,41.92498413,-87.75326613
9/4/09 1:00,41.90319848,-87.66979761
9/4/09 1:00,41.77452179,-87.70328061
9/4/09 0:00,41.96338343,-87.67769281
9/3/09 23:30,41.91052094,-87.66757259
9/3/09 23:00,41.97170326,-87.72338683
9/3/09 21:30,41.90672698,-87.75822184
9/3/09 21:30,41.73980558,-87.58048488
9/3/09 21:30,41.84653875,-87.69709126
9/3/09 21:30,41.86499347,-87.73478807
9/3/09 21:11,41.87862269,-87.75158888
9/3/09 21:09,41.85701945,-87.73388967
9/3/09 21:00,41.91811445,-87.7487649
9/3/09 21:00,41.79216706,-87.79666955
9/3/09 20:30,41.78982907,-87.64854476
9/3/09 20:30,41.98485309,-87.70952728
9/3/09 20:00,41.93402436,-87.68808932
9/3/09 19:00,41.85318214,-87.71611597
9/3/09 19:00,41.93758373,-87.69547773
9/3/09 18:00,41.76616866,-87.56288622
9/3/09 17:45,41.82880397,-87.64133059
9/3/09 16:45,41.85540261,-87.69855978
9/3/09 15:45,41.89692678,-87.7570242
9/3/09 15:30,41.751421,-87.57612373
9/3/09 15:30,41.7712926,-87.66506243
9/3/09 13:30,41.95699963,-87.67372513
9/3/09 13:17,41.87484898,-87.68979009
9/3/09 12:30,41.85916909,-87.69336493
9/3/09 12:30,41.99182593,-87.80700232
9/3/09 11:00,41.88327868,-87.7417233
9/3/09 9:30,41.88837491,-87.72236224
9/3/09 9:00,41.89250306,-87.63129985
9/3/09 9:00,41.8749539,-87.67346055
9/3/09 7:45,41.78520745,-87.68394797
9/3/09 7:00,41.69026617,-87.65560256
9/3/09 7:00,41.72912307,-87.63092743
9/3/09 7:00,41.92218271,-87.75498546
9/3/09 6:30,41.80720712,-87.5866433
9/3/09 3:00,41.73965016,-87.70182986
9/3/09 2:30,NA,NA
9/3/09 1:30,41.69703191,-87.63423168
9/3/09 1:00,41.88939742,-87.62651538
9/3/09 0:00,41.79681879,-87.71482708
9/2/09 22:44,NA,NA
9/2/09 22:00,41.93636924,-87.81387568
9/2/09 22:00,41.86286234,-87.73133507
9/2/09 22:00,41.76079992,-87.68788872
9/2/09 21:45,41.73949716,-87.62254459
9/2/09 21:40,41.92126361,-87.67789637
9/2/09 21:00,41.76415259,-87.60338439
9/2/09 20:00,41.94134341,-87.71761519
9/2/09 19:30,41.7683022,-87.5725418
9/2/09 19:00,41.90057009,-87.73640644
9/2/09 18:00,41.77216453,-87.65324177
9/2/09 17:30,41.91653558,-87.69007689
9/2/09 15:30,NA,NA
9/2/09 14:11,41.99074628,-87.66492009
9/2/09 13:30,41.86505289,-87.71645704
9/2/09 13:00,41.8844372,-87.73545126
9/2/09 12:00,41.81388741,-87.62310932
9/2/09 12:00,41.9404196,-87.73968843
9/2/09 11:00,41.95052591,-87.73061019
9/2/09 10:30,42.01005066,-87.6951222
9/2/09 10:00,41.95219805,-87.77813548
9/2/09 9:30,41.81939134,-87.69442149
9/2/09 9:00,41.82030373,-87.64112496
9/2/09 7:37,41.79739831,-87.78059581
9/2/09 2:00,41.95526676,-87.6744599
9/1/09 23:05,41.65710634,-87.60318557
9/1/09 23:00,41.69578525,-87.68513756
9/1/09 22:30,41.88558675,-87.71416261
9/1/09 22:30,41.70004809,-87.61864358
9/1/09 22:00,41.72706968,-87.58097062
9/1/09 22:00,41.72740163,-87.59748124
9/1/09 21:00,41.95509215,-87.78190441
9/1/09 21:00,41.70604788,-87.65034643
9/1/09 21:00,41.883662,-87.68173645
9/1/09 19:30,41.95041867,-87.8058322
9/1/09 19:15,41.89849025,-87.75360514
9/1/09 19:00,41.7745867,-87.60472885
9/1/09 18:30,41.69879641,-87.6063503
9/1/09 18:00,41.80997268,-87.66636622
9/1/09 17:45,41.92258631,-87.70238825
9/1/09 17:00,41.91295393,-87.71192525
9/1/09 16:00,41.85719016,-87.64812027
9/1/09 15:30,41.91574258,-87.74590969
9/1/09 15:30,41.73402701,-87.60446567
9/1/09 15:00,41.90704908,-87.72903187
9/1/09 15:00,41.77995556,-87.62552603
9/1/09 15:00,41.8530053,-87.62864135
9/1/09 15:00,41.77389737,-87.79530413
9/1/09 14:40,41.88596127,-87.66968588
9/1/09 13:15,41.90778609,-87.69434171
9/1/09 13:00,41.76400779,-87.61436774
9/1/09 12:27,41.96894007,-87.6577496
9/1/09 12:15,41.93270502,-87.64473269
9/1/09 12:00,41.93378621,-87.70052482
9/1/09 12:00,41.88714655,-87.763124
9/1/09 12:00,41.91265629,-87.74609965
9/1/09 11:00,41.89626874,-87.69933063
9/1/09 10:00,41.82273876,-87.70425732
9/1/09 8:00,41.78396376,-87.66661017
9/1/09 6:20,NA,NA
9/1/09 4:00,41.94164754,-87.73045122
9/1/09 2:00,41.69829128,-87.61417376
9/1/09 1:00,41.91956325,-87.76958897
9/1/09 0:30,41.74138912,-87.58343436
9/1/09 0:01,NA,NA
9/1/09 0:01,41.66806707,-87.63812097
9/1/09 0:01,41.92707339,-87.71965229
9/1/09 0:00,41.79406973,-87.62914795
8/31/09 22:30,41.96003669,-87.64690922
8/31/09 22:00,41.91823294,-87.70771843
8/31/09 21:30,42.00564132,-87.66108857
8/31/09 21:00,41.7649137,-87.64168401
8/31/09 21:00,41.90534619,-87.73556847
8/31/09 19:00,41.93199843,-87.73298969
8/31/09 19:00,41.83595325,-87.61328051
8/31/09 19:00,41.75248259,-87.55713859
8/31/09 18:43,41.76253528,-87.62338267
8/31/09 18:30,41.92979793,-87.68413726
8/31/09 17:00,41.94369195,-87.68317296
8/31/09 16:30,41.93912244,-87.7241348
8/31/09 16:30,41.77276206,-87.66906507
8/31/09 16:23,41.93848131,-87.76500449
8/31/09 14:00,41.76008473,-87.64048236
8/31/09 13:00,41.85774534,-87.66361618
8/31/09 13:00,41.89249685,-87.70508648
8/31/09 12:30,41.74486471,-87.59635845
8/31/09 12:30,41.7499507,-87.70203675
8/31/09 12:00,41.85781563,-87.70922534
8/31/09 12:00,41.76915493,-87.61549797
8/31/09 11:00,41.85452132,-87.70548029
8/31/09 11:00,41.72357155,-87.61191749
8/31/09 10:08,41.72564071,-87.65563388
8/31/09 9:00,41.77605468,-87.72082648
8/31/09 8:30,41.86131929,-87.69609308
8/31/09 8:00,41.74933701,-87.59921701
8/31/09 7:30,41.91304649,-87.77424248
8/31/09 7:00,42.00496747,-87.69940784
8/31/09 6:30,41.67564291,-87.65862578
8/31/09 4:30,41.94009157,-87.65426105
8/31/09 4:00,41.74192707,-87.60867811
8/31/09 0:30,41.92753615,-87.78450469
8/31/09 0:30,41.79273757,-87.62094457
8/30/09 22:00,41.90022457,-87.71876705
8/30/09 22:00,41.89608374,-87.74340491
8/30/09 21:30,41.81033833,-87.68615184
8/30/09 21:00,41.89420179,-87.65412299
8/30/09 20:45,41.73746872,-87.61278788
8/30/09 20:30,41.69733754,-87.63394642
8/30/09 20:00,41.69038401,-87.6131598
8/30/09 20:00,41.97070292,-87.72673904
8/30/09 18:30,41.80607489,-87.609984
8/30/09 18:00,41.86951471,-87.65740235
8/30/09 18:00,41.85620389,-87.65906588
8/30/09 18:00,41.89920804,-87.65844103
8/30/09 17:30,41.8094929,-87.60024722
8/30/09 15:00,41.89932549,-87.76256753
8/30/09 14:45,41.71582993,-87.64321044
8/30/09 12:00,41.71773733,-87.67455486
8/30/09 11:00,41.93043703,-87.70630192
8/30/09 9:00,41.91122471,-87.67397251
8/30/09 9:00,41.65768234,-87.61314001
8/30/09 9:00,41.90113607,-87.76576555
8/30/09 9:00,41.75020394,-87.59531891
8/30/09 9:00,41.7590815,-87.57380525
8/30/09 8:50,41.78371676,-87.69215784
8/30/09 8:00,41.99682931,-87.74819591
8/30/09 5:30,41.80541345,-87.72243586
8/30/09 3:00,41.77752213,-87.69349906
8/30/09 2:30,41.88183215,-87.70098263
8/30/09 1:00,41.77897444,-87.70957243
8/30/09 0:15,41.69443058,-87.64473542
8/30/09 0:01,41.97612407,-87.6804601
8/29/09 23:30,41.92159803,-87.67208728
8/29/09 23:15,41.90824489,-87.6885437
8/29/09 23:15,41.79133916,-87.65980844
8/29/09 23:00,41.9254026,-87.66989463
8/29/09 23:00,41.86299545,-87.64694227
8/29/09 22:00,42.00511945,-87.69022287
8/29/09 21:30,41.9504284,-87.64723288
8/29/09 21:00,41.6590033,-87.61460372
8/29/09 21:00,41.9533617,-87.77082792
8/29/09 21:00,41.71808058,-87.53875867
8/29/09 20:00,41.91036697,-87.70201998
8/29/09 20:00,41.89519416,-87.74171619
8/29/09 20:00,41.73474227,-87.5838341
8/29/09 19:00,41.93063554,-87.72587298
8/29/09 19:00,41.71637878,-87.64687465
8/29/09 18:30,41.8421383,-87.62023539
8/29/09 18:00,41.93721625,-87.76169319
8/29/09 18:00,41.8795779,-87.74784939
8/29/09 18:00,41.97972705,-87.71106683
8/29/09 17:00,41.85262453,-87.65612301
8/29/09 16:30,41.94123002,-87.72465505
8/29/09 16:00,41.85026958,-87.62913751
8/29/09 14:00,41.92384135,-87.78198985
8/29/09 12:00,41.70833575,-87.64422082
8/29/09 11:00,41.88397373,-87.75534486
8/29/09 9:30,41.71721451,-87.60174374
8/29/09 9:00,41.76534959,-87.64206421
8/29/09 9:00,41.88698785,-87.6341146
8/29/09 8:00,41.90020465,-87.7212026
8/29/09 6:00,41.94531094,-87.65284929
8/29/09 5:00,41.94375262,-87.68225708
8/29/09 5:00,41.92456225,-87.76216995
8/29/09 2:00,41.75881919,-87.56530884
8/29/09 1:30,41.75666818,-87.59297986
8/29/09 1:00,41.91146743,-87.75954965
8/29/09 0:30,41.70601018,-87.70031709
8/29/09 0:01,41.74322089,-87.60151456
8/29/09 0:00,41.69976493,-87.54392395
8/29/09 0:00,41.77363131,-87.62529862
8/28/09 23:30,41.90977016,-87.72672111
8/28/09 23:30,41.90153098,-87.63751172
8/28/09 23:30,41.76565182,-87.62767733
8/28/09 23:00,41.79394725,-87.68139175
8/28/09 22:15,41.90018511,-87.71296003
8/28/09 22:00,41.93855392,-87.7764639
8/28/09 21:30,41.8941331,-87.6339926
8/28/09 21:00,41.92139832,-87.77334649
8/28/09 20:30,41.70611943,-87.71381846
8/28/09 19:00,41.78802346,-87.72928929
8/28/09 18:00,41.76240745,-87.56347736
8/28/09 18:00,41.77226603,-87.66681564
8/28/09 15:00,41.75527285,-87.55866258
8/28/09 15:00,41.79651335,-87.61779654
8/28/09 14:40,41.93212521,-87.70890939
8/28/09 13:00,42.01207117,-87.69477083
8/28/09 13:00,41.92741204,-87.73283793
8/28/09 12:35,41.80214769,-87.72969213
8/28/09 12:30,41.95353808,-87.7468458
8/28/09 12:00,41.87844033,-87.687191
8/28/09 12:00,41.70763578,-87.65387102
8/28/09 11:45,41.71095668,-87.6515983
8/28/09 9:00,41.93910172,-87.71767718
8/28/09 8:13,41.6916738,-87.61227767
8/28/09 8:00,41.74773542,-87.62429699
8/28/09 7:30,41.87894611,-87.65730297
8/28/09 7:20,41.93029106,-87.76971502
8/28/09 5:00,41.6875177,-87.66332341
8/28/09 3:00,41.74579007,-87.55159433
8/28/09 2:30,41.76673406,-87.64824424
8/28/09 1:30,41.74164756,-87.62413678
8/28/09 1:00,41.93182118,-87.66702405
8/28/09 1:00,41.77003142,-87.64710941
8/28/09 0:00,41.83644739,-87.613308
8/27/09 23:45,41.89642867,-87.77450865
8/27/09 23:30,41.80283947,-87.58556804
8/27/09 23:10,41.80096201,-87.68436474
8/27/09 22:30,41.91124316,-87.73233922
8/27/09 22:30,41.79789642,-87.71824207
8/27/09 22:00,41.79233557,-87.68903561
8/27/09 21:00,41.76611838,-87.68060322
8/27/09 21:00,41.96568273,-87.70964446
8/27/09 20:00,42.0124338,-87.67972829
8/27/09 16:00,41.79700536,-87.58560286
8/27/09 13:00,41.95964358,-87.71691696
8/27/09 11:13,41.82298982,-87.67559032
8/27/09 10:45,41.7816661,-87.64462784
8/27/09 9:00,41.78720168,-87.64103382
8/27/09 9:00,41.90969814,-87.6512879
8/27/09 9:00,41.78638059,-87.59895956
8/27/09 8:30,41.74395694,-87.61245884
8/27/09 7:15,41.86517541,-87.7193488
8/27/09 6:50,41.8038857,-87.61403579
8/27/09 6:00,41.87965904,-87.72492024
8/27/09 0:10,41.65542908,-87.60527567
8/27/09 0:01,41.870737,-87.73527788
8/26/09 23:30,41.929197,-87.69986828
8/26/09 23:30,41.9220114,-87.69617667
8/26/09 23:00,41.93912585,-87.8302129
8/26/09 22:00,41.82364301,-87.64013142
8/26/09 20:25,41.88142104,-87.63072346
8/26/09 20:00,41.78145944,-87.71185821
8/26/09 20:00,41.8740601,-87.66836969
8/26/09 19:30,41.85472719,-87.63558564
8/26/09 19:00,41.76133547,-87.60315241
8/26/09 18:10,41.78736137,-87.59441988
8/26/09 18:00,41.74679103,-87.61102364
8/26/09 16:00,41.77027156,-87.57778997
8/26/09 16:00,41.9134894,-87.68227082
8/26/09 16:00,41.7985037,-87.73081922
8/26/09 15:00,41.95399754,-87.71059293
8/26/09 14:00,41.75002109,-87.66357536
8/26/09 14:00,41.94128971,-87.67816179
8/26/09 13:58,41.81057084,-87.68407335
8/26/09 12:30,NA,NA
8/26/09 12:00,41.7550001,-87.72231677
8/26/09 12:00,41.71159251,-87.62736793
8/26/09 9:00,41.93223933,-87.70267534
8/26/09 8:00,41.74788947,-87.70248936
8/26/09 3:00,41.93562856,-87.7132782
8/26/09 3:00,41.75721564,-87.60305251
8/26/09 2:00,41.87328965,-87.70604934
8/26/09 1:00,41.87300998,-87.75853154
8/26/09 0:28,41.88115378,-87.69939193
8/25/09 23:45,41.85846735,-87.64555172
8/25/09 23:30,41.7496353,-87.59865658
8/25/09 23:00,41.90942948,-87.68012619
8/25/09 22:30,41.69317419,-87.65870256
8/25/09 22:30,41.81921771,-87.61971566
8/25/09 22:25,41.92677261,-87.7056396
8/25/09 22:00,41.97610711,-87.84422784
8/25/09 20:30,41.93801374,-87.72051772
8/25/09 20:30,41.67184598,-87.62954466
8/25/09 20:00,41.75464162,-87.74138516
8/25/09 17:30,41.92059189,-87.70250344
8/25/09 17:30,41.93789142,-87.68330539
8/25/09 17:00,41.77283008,-87.62799092
8/25/09 17:00,41.7592653,-87.65260463
8/25/09 16:00,41.94512727,-87.67836143
8/25/09 11:20,41.96748936,-87.75381468
8/25/09 11:00,41.77504544,-87.6605985
8/25/09 10:00,41.75980253,-87.62303161
8/25/09 9:20,41.80912623,-87.62135724
8/25/09 9:00,41.98463136,-87.6652452
8/25/09 9:00,41.7503917,-87.65331772
8/25/09 7:30,41.88519061,-87.64965
8/25/09 6:45,41.791076,-87.60802213
8/25/09 6:00,41.94657734,-87.72031073
8/25/09 3:15,41.87373515,-87.76307432
8/25/09 3:00,41.96795279,-87.74457718
8/25/09 3:00,41.9154358,-87.72753455
8/25/09 1:00,41.96489745,-87.77007932
8/25/09 0:30,41.70108582,-87.60905993
8/25/09 0:00,41.6648838,-87.64133195
8/24/09 23:30,41.94376393,-87.6469772
8/24/09 23:30,41.7682919,-87.61397166
8/24/09 23:30,41.94330175,-87.65649123
8/24/09 23:00,41.73479074,-87.61417708
8/24/09 22:00,41.94425371,-87.65924166
8/24/09 22:00,41.94287421,-87.65798441
8/24/09 21:45,41.69200526,-87.66201001
8/24/09 21:40,41.85833553,-87.7247957
8/24/09 19:30,41.74108909,-87.56379068
8/24/09 19:15,41.77821269,-87.63354866
8/24/09 18:30,41.90647699,-87.69580584
8/24/09 18:00,41.81229424,-87.6140481
8/24/09 17:45,41.89882311,-87.73136109
8/24/09 16:45,41.81117069,-87.6064566
8/24/09 16:00,41.8342695,-87.62317392
8/24/09 13:00,41.97421627,-87.65294988
8/24/09 13:00,41.73769099,-87.60106439
8/24/09 12:30,41.75970772,-87.64076497
8/24/09 8:30,41.77598244,-87.66645088
8/24/09 6:30,41.92016941,-87.7280189
8/24/09 6:30,41.75492982,-87.71584513
8/24/09 4:00,41.75149528,-87.66696459
8/24/09 3:00,41.90811201,-87.71222937
8/24/09 2:56,41.7078258,-87.58085811
8/24/09 2:00,41.77920405,-87.67402513
8/24/09 1:45,41.91049957,-87.68737477
8/24/09 0:00,42.01373373,-87.67001879
8/23/09 22:30,41.74576631,-87.61786561
8/23/09 22:00,41.80915179,-87.60183937
8/23/09 22:00,41.9252541,-87.76002878
8/23/09 21:50,41.8207315,-87.60555238
8/23/09 21:00,41.82996735,-87.6075062
8/23/09 20:00,41.7055659,-87.60104451
8/23/09 20:00,41.7679022,-87.72356166
8/23/09 19:00,41.75702155,-87.5640585
8/23/09 18:00,41.80273042,-87.67347592
8/23/09 17:00,41.79297883,-87.75363277
8/23/09 17:00,41.77481276,-87.60229935
8/23/09 16:00,41.91077742,-87.73353759
8/23/09 12:00,41.80055342,-87.75044709
8/23/09 11:30,41.7844991,-87.68729909
8/23/09 11:30,41.80844819,-87.6906715
8/23/09 10:00,41.80309456,-87.72192607
8/23/09 8:00,41.7927744,-87.68996999
8/23/09 7:00,41.74084651,-87.73460495
8/23/09 7:00,41.75155196,-87.67059578
8/23/09 4:15,41.67765179,-87.64566473
8/23/09 4:00,41.68560586,-87.61575016
8/23/09 3:00,41.77332882,-87.59768239
8/23/09 3:00,41.91813412,-87.78386877
8/23/09 1:00,41.76479657,-87.58574236
8/23/09 0:05,41.91313556,-87.79109797
8/23/09 0:01,41.86724687,-87.62756713
8/23/09 0:00,41.6841868,-87.53420064
8/23/09 0:00,41.87437835,-87.63281273
8/22/09 23:30,41.77638273,-87.60233651
8/22/09 23:00,41.75474444,-87.60543708
8/22/09 23:00,41.91915895,-87.68761079
8/22/09 23:00,41.84440563,-87.63868889
8/22/09 22:30,41.88470391,-87.71126629
8/22/09 22:00,41.73062506,-87.57327597
8/22/09 22:00,41.87804385,-87.64814356
8/22/09 20:00,41.94447433,-87.66176828
8/22/09 20:00,41.74545876,-87.58804812
8/22/09 18:00,41.91507186,-87.69727812
8/22/09 18:00,41.98469218,-87.66343862
8/22/09 18:00,41.76103846,-87.7163217
8/22/09 18:00,41.90874444,-87.72269706
8/22/09 17:30,41.82388765,-87.70458361
8/22/09 14:00,41.92044148,-87.74606134
8/22/09 12:30,41.92144751,-87.67790183
8/22/09 12:00,41.8351722,-87.65122107
8/22/09 12:00,41.7752071,-87.59958563
8/22/09 10:00,41.87928552,-87.64973865
8/22/09 8:00,41.79205503,-87.61930195
8/22/09 4:30,41.87946928,-87.7453901
8/22/09 4:00,41.71707887,-87.64051958
8/22/09 2:35,41.80557009,-87.5843149
8/22/09 2:00,41.8498448,-87.70492408
8/22/09 0:30,41.75970772,-87.64076497
8/22/09 0:01,41.67648758,-87.63599879
8/22/09 0:01,41.74715986,-87.56630898
8/22/09 0:00,41.88322242,-87.74680625
8/21/09 23:30,41.90097659,-87.72393551
8/21/09 23:30,41.92363676,-87.7538185
8/21/09 23:10,41.86548051,-87.72407813
8/21/09 22:00,41.91321585,-87.75961849
8/21/09 21:30,41.72584668,-87.60237848
8/21/09 21:00,42.00675757,-87.66804554
8/21/09 21:00,41.78601058,-87.66088722
8/21/09 20:00,41.90022491,-87.7640876
8/21/09 19:00,41.99233186,-87.69519992
8/21/09 18:00,41.9040344,-87.68937219
8/21/09 18:00,41.93498768,-87.72324799
8/21/09 16:30,41.75687736,-87.66374598
8/21/09 15:00,41.88285457,-87.77316539
8/21/09 14:03,41.88335098,-87.62637271
8/21/09 14:00,41.85697804,-87.66663421
8/21/09 13:30,41.75800285,-87.62490234
8/21/09 11:00,41.91767924,-87.67590486
8/21/09 8:00,41.98937207,-87.67452396
8/21/09 8:00,41.73310319,-87.58963447
8/21/09 7:30,41.98937207,-87.67452396
8/21/09 6:50,41.6777152,-87.65681046
8/21/09 6:00,41.81637492,-87.6313395
8/21/09 4:45,41.69213527,-87.65146389
8/21/09 4:00,41.67761693,-87.6227903
8/21/09 3:00,41.96609733,-87.73075392
8/21/09 3:00,41.91035236,-87.75227443
8/21/09 3:00,41.87818054,-87.7137494
8/21/09 2:45,41.98644002,-87.65685104
8/21/09 2:00,41.88352927,-87.73817355
8/21/09 1:30,41.99866253,-87.81745663
8/21/09 1:00,41.82761164,-87.61518652
8/21/09 0:01,41.95573942,-87.72169351
8/21/09 0:00,41.97652437,-87.84169076
8/20/09 23:30,41.94326337,-87.76533327
8/20/09 23:30,41.95019189,-87.71425095
8/20/09 23:00,41.93856618,-87.75835117
8/20/09 23:00,41.88687565,-87.64005054
8/20/09 22:00,41.90114364,-87.66281391
8/20/09 21:40,41.71402649,-87.64314183
8/20/09 20:00,41.92865825,-87.74993648
8/20/09 19:30,41.80758736,-87.60180948
8/20/09 19:30,41.94816965,-87.70771621
8/20/09 19:00,41.95662331,-87.73108583
8/20/09 19:00,41.77510122,-87.68949042
8/20/09 17:30,41.90675035,-87.68971225
8/20/09 17:00,41.90149576,-87.77306861
8/20/09 17:00,41.7731578,-87.58522369
8/20/09 17:00,41.7107973,-87.60591111
8/20/09 12:00,41.8938311,-87.68591567
8/20/09 10:00,41.84188332,-87.64501372
8/20/09 9:00,41.72321709,-87.63494428
8/20/09 8:00,41.88760596,-87.6741273
8/20/09 5:30,41.78756631,-87.63417664
8/20/09 5:30,41.80427074,-87.58453543
8/20/09 3:30,41.77795935,-87.7618595
8/20/09 2:00,41.79790295,-87.67582123
8/20/09 1:30,41.75903447,-87.62977668
8/20/09 0:05,41.94139546,-87.68713654
8/20/09 0:01,41.91154192,-87.74605843
8/20/09 0:01,41.72710126,-87.65294427
8/20/09 0:00,41.7931978,-87.77909537
8/20/09 0:00,41.91041604,-87.67364652
8/20/09 0:00,41.73193282,-87.66066753
8/19/09 23:40,41.80186857,-87.67680396
8/19/09 23:30,41.7580965,-87.61655216
8/19/09 23:10,41.80768972,-87.59209193
8/19/09 23:00,41.75935286,-87.68191062
8/19/09 22:00,41.73781803,-87.71514804
8/19/09 22:00,41.73781803,-87.71514804
8/19/09 22:00,41.96428104,-87.65692372
8/19/09 22:00,41.92774121,-87.76572088
8/19/09 21:00,41.92805304,-87.64969598
8/19/09 20:31,41.84609695,-87.70859421
8/19/09 20:00,41.93014522,-87.74394744
8/19/09 20:00,41.92949027,-87.79557153
8/19/09 19:30,41.77681516,-87.66429753
8/19/09 18:30,41.78736332,-87.70446027
8/19/09 18:00,41.78344952,-87.69000822
8/19/09 18:00,41.95783589,-87.71044526
8/19/09 17:30,42.01493708,-87.66317283
8/19/09 17:30,41.90476052,-87.70804099
8/19/09 17:00,41.65395253,-87.61617479
8/19/09 17:00,41.75464162,-87.74138516
8/19/09 16:20,41.96978525,-87.69268914
8/19/09 16:00,41.7835465,-87.7085748
8/19/09 15:40,41.81466876,-87.6141646
8/19/09 15:20,41.75277896,-87.56489343
8/19/09 14:30,41.74538498,-87.62452805
8/19/09 14:06,41.7590129,-87.65866583
8/19/09 14:00,41.92218332,-87.63558241
8/19/09 13:30,41.87155609,-87.70569546
8/19/09 12:17,41.89724025,-87.75551175
8/19/09 12:00,41.91839831,-87.64090359
8/19/09 12:00,41.90244742,-87.73329965
8/19/09 12:00,41.98155114,-87.68952222
8/19/09 11:45,41.87510779,-87.67781006
8/19/09 11:30,41.78088046,-87.6850549
8/19/09 9:00,41.96228426,-87.66083122
8/19/09 8:00,41.8505264,-87.71116077
8/19/09 8:00,41.79739805,-87.74303459
8/19/09 8:00,41.78837541,-87.67115169
8/19/09 7:30,41.74669717,-87.60398524
